white,black,trials,equity,sw,sl,gw,gl,bw,bl
h60-001A-85L-110.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.06, 37867, 38332, 12652, 9936, 779, 434
h60-001A-85L-111.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0556, 36926, 37764, 13325, 10707, 833, 445
h60-001A-85L-112.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0517, 38169, 38506, 12254, 9977, 705, 389
h60-001A-85L-113.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0619, 38151, 37105, 12832, 10709, 751, 452
h60-001A-85L-114.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.056, 38214, 37782, 12418, 10383, 785, 418
h60-001A-85L-115.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0547, 38887, 38537, 11738, 9742, 736, 360
h60-001A-85L-116.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0592, 36914, 37835, 13371, 10448, 882, 550
h60-001A-85L-117.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0638, 37254, 37714, 13320, 10411, 820, 481
h60-001A-85L-118.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0454, 35930, 37727, 13838, 11136, 840, 529
h60-001A-85L-119.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0619, 38324, 37650, 12522, 10301, 780, 423
h60-001A-85L-120.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0646, 38925, 37477, 12136, 10119, 834, 509
h60-001A-85L-121.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0496, 37114, 38504, 12932, 10290, 757, 403
h60-001A-85L-122.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0573, 38063, 37557, 12662, 10585, 745, 388
h60-001A-85L-123.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0509, 37434, 38159, 12740, 10347, 832, 488
h60-001A-85L-124.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.059, 37618, 38160, 12846, 10227, 775, 374
h60-001A-85L-125.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0587, 38865, 37695, 11959, 10148, 846, 487
h60-001A-85L-126.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0546, 38966, 37165, 12031, 10597, 753, 488
h60-001A-85L-127.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0547, 37777, 37405, 12836, 10709, 777, 496
