white,black,trials,equity,sw,sl,gw,gl,bw,bl
h30-200m-1.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.0937, 37050, 40328, 9243, 11818, 623, 938
h30-200m-2.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.0811, 37437, 40540, 9264, 10958, 631, 1170
h30-200m-3.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.0538, 37316, 39743, 10116, 11219, 679, 927
h30-200m-4.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.0824, 37860, 40414, 8848, 11473, 630, 775
h30-200m-5.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.0548, 37669, 39725, 9757, 11468, 691, 690
h30-200m-6.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.0485, 36886, 39716, 10367, 11635, 784, 612
h30-200m-7.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.0447, 37551, 40082, 9985, 10960, 713, 709
h30-200m-8.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.045, 36938, 39955, 10498, 11163, 697, 749
h30-200m-9.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.04, 37409, 39628, 10261, 11289, 752, 661
h30-200m-10.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.0343, 36642, 39283, 11151, 11213, 744, 967
h30-200m-11.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.0473, 36865, 39898, 10570, 11146, 669, 852
h30-200m-12.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.0354, 36835, 40079, 10731, 10962, 724, 669
h30-200m-13.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.0355, 35367, 39458, 12073, 11351, 725, 1026
h30-200m-14.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.0414, 36782, 39884, 10689, 11134, 731, 780
h30-200m-15.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.0298, 36367, 39776, 11340, 11082, 703, 732
h30-200m-16.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.0347, 37233, 40090, 10574, 10681, 644, 778
h30-200m-17.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.0194, 36527, 40005, 11377, 10480, 762, 849
h30-200m-18.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.0481, 36637, 40768, 10478, 10706, 669, 742
h30-200m-19.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.0256, 37884, 39698, 10323, 10861, 672, 562
h30-200m-20.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.0171, 37419, 39979, 10776, 10495, 713, 618
h30-200m-21.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.0182, 36372, 38781, 11718, 11622, 820, 687
h30-200m-22.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.0172, 36986, 39759, 11138, 10642, 747, 728
h30-200m-23.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.0179, 36513, 39499, 11594, 10748, 741, 905
h30-200m-24.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.00802, 36523, 38735, 11898, 11256, 815, 773
h30-200m-25.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.00982, 36473, 39199, 11822, 10992, 771, 743
h30-200m-26.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.0209, 37419, 39344, 10875, 11013, 693, 656
h30-200m-27.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.0102, 36488, 39311, 11731, 10985, 795, 690
