white,black,trials,equity,sw,sl,gw,gl,bw,bl
h60-50m-1.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.0868, 35839, 39648, 10533, 12100, 650, 1230
h60-50m-2.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.0603, 37871, 39786, 9445, 11071, 770, 1057
h60-50m-3.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.0375, 36705, 39668, 10882, 10915, 795, 1035
h60-50m-4.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.0524, 39012, 38848, 9136, 11638, 617, 749
h60-50m-5.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.0377, 36444, 39354, 10952, 11533, 909, 808
h60-50m-6.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.0279, 38126, 38334, 10328, 11644, 792, 776
h60-50m-7.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.0175, 37476, 39169, 10903, 10934, 760, 758
h60-50m-8.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.00468, 38813, 38836, 10471, 10479, 785, 616
h60-50m-9.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.0129, 39176, 39358, 9721, 10496, 698, 551
h60-50m-10.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.0104, 37974, 39758, 10537, 10349, 753, 629
h60-50m-11.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.00549, 37444, 38265, 11399, 11368, 797, 727
h60-50m-12.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.00988, 37402, 38346, 11726, 10994, 844, 688
h60-50m-13.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.00823, 37944, 38713, 11220, 10625, 816, 682
h60-50m-14.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0088, 37174, 38862, 11734, 10714, 846, 670
h60-50m-15.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0181, 38683, 38750, 10890, 10415, 786, 476
h60-50m-16.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0234, 38898, 38143, 11004, 10610, 806, 539
h60-50m-17.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0234, 38272, 38581, 11299, 10444, 858, 546
h60-50m-18.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.026, 38991, 38364, 11012, 10300, 758, 575
h60-50m-19.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0152, 39480, 38595, 10321, 10350, 743, 511
h60-50m-20.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0231, 39499, 37813, 10656, 10625, 797, 610
h60-50m-21.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0205, 39396, 37975, 10724, 10712, 698, 495
h60-50m-22.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0233, 39098, 37874, 11004, 10734, 740, 550
h60-50m-23.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0243, 37627, 38094, 12027, 10832, 795, 625
h60-50m-24.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0279, 38444, 38163, 11481, 10642, 773, 497
h60-50m-25.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0237, 38465, 38423, 11356, 10545, 723, 488
h60-50m-26.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0329, 38010, 38443, 11870, 10414, 766, 497
h60-50m-27.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0306, 38315, 37457, 11842, 11058, 770, 558
h60-50m-28.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0333, 37660, 37790, 12249, 10972, 815, 514
h60-50m-29.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0359, 38658, 37828, 11704, 10600, 697, 513
h60-50m-30.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0466, 38169, 38034, 12141, 10312, 816, 528
h60-50m-31.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.044, 38226, 38033, 12057, 10368, 797, 519
h60-50m-32.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0306, 38392, 37984, 11702, 10749, 711, 462
