white,black,trials,equity,sw,sl,gw,gl,bw,bl
h30-200m-01a-48.w, /Users/todd/src/backgammon/nets/drc.w, 100000, -0.00093, 38162, 39040, 10798, 10719, 745, 536
h30-200m-01a-49.w, /Users/todd/src/backgammon/nets/drc.w, 100000, -0.0029, 37873, 38630, 11129, 11107, 701, 560
h30-200m-01a-50.w, /Users/todd/src/backgammon/nets/drc.w, 100000, -0.00647, 37115, 39128, 11391, 10966, 786, 614
h30-200m-01a-51.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.00383, 37385, 39139, 11495, 10704, 731, 546
h30-200m-01a-52.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.00163, 37012, 39235, 11676, 10711, 759, 607
h30-200m-01a-53.w, /Users/todd/src/backgammon/nets/drc.w, 100000, -0.00242, 37614, 38666, 11211, 11283, 772, 454
h30-200m-01a-54.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.00732, 37966, 38913, 11179, 10671, 746, 525
h30-200m-01a-55.w, /Users/todd/src/backgammon/nets/drc.w, 100000, -0.00363, 37338, 39442, 11231, 10668, 763, 558
h30-200m-01a-56.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.00374, 37384, 39256, 11472, 10586, 730, 572
h30-200m-01a-57.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.00567, 37293, 38974, 11602, 10763, 779, 589
h30-200m-01a-58.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.00392, 37537, 38953, 11414, 10744, 754, 598
h30-200m-01a-59.w, /Users/todd/src/backgammon/nets/drc.w, 100000, -0.00055, 36699, 39848, 11589, 10432, 846, 586
h30-200m-01a-60.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.00826, 37014, 38892, 11889, 10843, 783, 579
h30-200m-01a-61.w, /Users/todd/src/backgammon/nets/drc.w, 100000, -0.00354, 36632, 39292, 11753, 10999, 795, 529
h30-200m-01a-62.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.011, 37739, 39010, 11407, 10529, 760, 555
h30-200m-01a-63.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.00328, 37931, 39167, 11039, 10569, 751, 543
h30-200m-01a-64.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.00833, 38192, 38753, 11134, 10653, 706, 562
h30-200m-01a-65.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.01, 37579, 39070, 11458, 10581, 779, 533
h30-200m-01a-66.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.00137, 37639, 38918, 11188, 10927, 813, 515
h30-200m-01a-67.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.00113, 37215, 39429, 11417, 10498, 802, 639
h30-200m-01a-68.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.00606, 36927, 38781, 11847, 11079, 837, 529
h30-200m-01a-69.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.00624, 37311, 38929, 11688, 10648, 739, 685
h30-200m-01a-70.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0115, 37984, 39132, 11221, 10432, 735, 496
h30-200m-01a-71.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.00582, 36971, 39230, 11769, 10611, 797, 622
h30-200m-01a-72.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.00591, 37855, 39018, 11207, 10594, 751, 575
h30-200m-01a-73.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.00226, 37642, 39291, 11161, 10615, 776, 515
h30-200m-01a-74.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.00492, 37473, 38360, 11565, 11189, 811, 602
h30-200m-01a-75.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.00598, 37280, 38883, 11652, 10742, 785, 658
h30-200m-01a-76.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0022, 37550, 39321, 11290, 10590, 723, 526
h30-200m-01a-77.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0116, 37423, 38849, 11659, 10726, 792, 551
h30-200m-01a-78.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.00301, 37678, 39726, 11091, 10158, 754, 593
h30-200m-01a-79.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0113, 37952, 38725, 11329, 10736, 749, 509
