white,black,trials,equity,sw,sl,gw,gl,bw,bl
h120-a-52.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0693, 38226, 37722, 12780, 10023, 776, 473
h120-a-53.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0717, 37805, 37069, 13354, 10454, 764, 554
h120-a-54.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0719, 37828, 37542, 13136, 10209, 818, 467
h120-a-55.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0824, 36489, 37708, 14390, 10051, 811, 551
h120-a-56.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0793, 36921, 37083, 14021, 10542, 906, 527
h120-a-57.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0755, 37556, 37034, 13560, 10477, 830, 543
h120-a-58.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0768, 36828, 37519, 13944, 10272, 889, 548
h120-a-59.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0752, 37551, 37947, 13393, 9846, 768, 495
h120-a-60.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.08, 37790, 37272, 13453, 10143, 814, 528
h120-a-61.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0729, 37856, 37334, 13222, 10231, 810, 547
h120-a-62.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0794, 36994, 37169, 13996, 10395, 875, 571
h120-a-63.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0757, 37823, 37169, 13337, 10371, 814, 486
h120-a-64.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0725, 37860, 37200, 13239, 10342, 812, 547
h120-a-65.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0753, 37295, 37295, 13669, 10342, 845, 554
h120-a-66.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0741, 37304, 37271, 13651, 10422, 829, 523
h120-a-67.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0752, 37974, 37423, 13168, 10063, 813, 559
h120-a-68.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0865, 37063, 37093, 14174, 10258, 847, 565
h120-a-69.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0802, 37488, 37262, 13703, 10216, 802, 529
h120-a-70.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.088, 37206, 37416, 13977, 10005, 875, 521
h120-a-71.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0798, 37610, 37150, 13662, 10265, 777, 536
h120-a-72.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0824, 37071, 37047, 14067, 10435, 848, 532
h120-a-73.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0805, 36878, 37179, 14129, 10409, 854, 551
h120-a-74.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0807, 37729, 36778, 13622, 10482, 834, 555
h120-a-75.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0853, 37327, 36982, 13914, 10376, 885, 516
h120-a-76.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0761, 37300, 37381, 13613, 10315, 878, 513
h120-a-77.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.081, 37817, 37345, 13436, 10130, 805, 467
h120-a-78.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0853, 37372, 37110, 13937, 10297, 806, 478
