white,black,trials,equity,sw,sl,gw,gl,bw,bl
h120-001A-85L--h30-88.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0783, 37846, 37617, 13248, 10168, 800, 321
h120-001A-85L--h30-89.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0853, 36846, 37047, 14218, 10564, 900, 425
h120-001A-85L--h30-90.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0819, 38929, 36298, 12905, 10690, 777, 401
h120-001A-85L--h30-91.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0799, 39517, 36335, 12304, 10562, 862, 420
h120-001A-85L--h30-92.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0864, 37409, 35826, 14109, 11286, 920, 450
h120-001A-85L--h30-93.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0756, 36801, 36958, 14138, 10883, 812, 408
h120-001A-85L--h30-94.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0898, 37588, 37395, 13829, 10035, 776, 377
h120-001A-85L--h30-95.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0982, 37665, 36630, 13970, 10322, 955, 458
h120-001A-85L--h30-96.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0785, 37648, 36489, 13756, 10795, 784, 528
h120-001A-85L--h30-97.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0787, 37153, 36378, 14187, 11044, 754, 484
h120-001A-85L--h30-98.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.087, 38279, 36681, 13337, 10446, 849, 408
h120-001A-85L--h30-99.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0818, 37245, 36809, 13772, 10760, 994, 420
h120-001A-85L--h30-100.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0945, 37963, 36897, 13696, 10184, 857, 403
h120-001A-85L--h30-101.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0941, 37341, 36501, 14167, 10652, 926, 413
h120-001A-85L--h30-102.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.083, 39052, 37044, 12645, 10084, 782, 393
h120-001A-85L--h30-103.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0946, 37695, 36915, 13783, 10252, 947, 408
h120-001A-85L--h30-104.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0796, 38645, 37467, 12702, 10035, 817, 334
h120-001A-85L--h30-106.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.076, 37314, 37782, 13489, 10117, 870, 428
h120-001A-85L--h30-107.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0891, 37058, 36613, 14281, 10767, 880, 401
h120-001A-85L--h30-108.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.086, 37642, 36947, 13748, 10438, 826, 399
h120-001A-85L--h30-109.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0822, 38035, 36574, 13458, 10678, 827, 428
h120-001A-85L--h30-110.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0842, 38679, 37220, 12806, 10100, 855, 340
h120-001A-85L--h30-111.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0742, 38714, 35734, 12914, 11305, 871, 462
h120-001A-85L--h30-112.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.081, 35808, 36926, 14876, 10970, 945, 475
h120-001A-85L--h30-113.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0838, 38997, 37291, 12624, 9861, 804, 423
h120-001A-85L--h30-114.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0792, 38028, 36699, 13310, 10656, 867, 440
h120-001A-85L--h30-115.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0778, 37845, 37019, 13385, 10451, 831, 469
