white,black,trials,equity,sw,sl,gw,gl,bw,bl
h30-200m-0L-1.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.085, 36104, 41265, 9821, 11142, 718, 950
h30-200m-0L-2.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.0885, 34227, 40398, 11350, 11837, 810, 1378
h30-200m-0L-3.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.0295, 37478, 39968, 10493, 10376, 727, 958
h30-200m-0L-4.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.0343, 38255, 38699, 10097, 11023, 774, 1152
h30-200m-0L-5.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.0351, 36370, 38194, 11660, 11374, 824, 1578
h30-200m-0L-6.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.0243, 36504, 39949, 11338, 10285, 780, 1144
h30-200m-0L-7.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.0316, 36864, 40002, 10919, 10203, 763, 1249
h30-200m-0L-8.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.0299, 37361, 39124, 10942, 10311, 716, 1546
h30-200m-0L-9.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.0111, 37115, 38910, 11602, 10034, 761, 1578
h30-200m-0L-10.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.0238, 37860, 39184, 10611, 10443, 719, 1183
h30-200m-0L-11.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.0167, 36304, 39264, 11878, 10331, 811, 1412
h30-200m-0L-12.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.0161, 36857, 39305, 11439, 10391, 795, 1213
h30-200m-0L-13.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.0319, 37205, 39531, 10703, 10649, 794, 1118
h30-200m-0L-14.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.00103, 36704, 38827, 11923, 10820, 832, 894
h30-200m-0L-15.w, /home/todd/src/backgammon/nets/drc.w, 100000, -0.00139, 37111, 39774, 11350, 10169, 825, 771
h30-200m-0L-16.w, /home/ubuntu/src/backgammon/nets/drc.w, 100000, -0.0196, 37942, 39136, 10535, 10914, 736, 737
h30-200m-0L-17.w, /home/ubuntu/src/backgammon/nets/drc.w, 100000, -0.00671, 37655, 39630, 10953, 10220, 744, 798
h30-200m-0L-18.w, /home/ubuntu/src/backgammon/nets/drc.w, 100000, -0.0152, 36668, 39939, 11345, 10440, 795, 813
h30-200m-0L-19.w, /home/ubuntu/src/backgammon/nets/drc.w, 100000, -0.00496, 35651, 38990, 12508, 11046, 889, 916
h30-200m-0L-20.w, /home/ubuntu/src/backgammon/nets/drc.w, 100000, -0.00117, 37466, 38788, 11485, 10794, 704, 763
h30-200m-0L-21.w, /home/ubuntu/src/backgammon/nets/drc.w, 100000, -0.00816, 35484, 40179, 12296, 10424, 831, 786
h30-200m-0L-22.w, /home/ubuntu/src/backgammon/nets/drc.w, 100000, -0.00229, 36745, 38589, 11971, 11036, 787, 872
h30-200m-0L-23.w, /home/ubuntu/src/backgammon/nets/drc.w, 100000, 0.00397, 37940, 38990, 11160, 10609, 708, 593
h30-200m-0L-24.w, /home/ubuntu/src/backgammon/nets/drc.w, 100000, 0.00839, 36926, 38323, 12096, 11035, 829, 791
h30-200m-0L-25.w, /home/ubuntu/src/backgammon/nets/drc.w, 100000, -0.00901, 36146, 39240, 12051, 11046, 789, 728
h30-200m-0L-26.w, /home/ubuntu/src/backgammon/nets/drc.w, 100000, -0.0244, 36895, 40325, 10911, 10502, 712, 655
h30-200m-0L-27.w, /home/ubuntu/src/backgammon/nets/drc.w, 100000, 0.0047, 38133, 38972, 10991, 10545, 749, 610
h30-200m-0L-28.w, /home/ubuntu/src/backgammon/nets/drc.w, 100000, -0.00118, 37947, 38758, 11069, 10871, 727, 628
h30-200m-0L-29.w, /home/ubuntu/src/backgammon/nets/drc.w, 100000, -0.00126, 37408, 38694, 11567, 10969, 675, 687
h30-200m-0L-30.w, /home/ubuntu/src/backgammon/nets/drc.w, 100000, -0.00662, 36539, 39177, 11904, 10922, 731, 727
h30-200m-0L-31.w, /home/ubuntu/src/backgammon/nets/drc.w, 100000, 0.00501, 36484, 39051, 12203, 10834, 769, 659
h30-200m-0L-32.w, /home/ubuntu/src/backgammon/nets/drc.w, 100000, -0.00434, 37220, 38360, 11590, 11414, 767, 649
